molecules,eye_corrosion
CC1CCCCN1CCCOC(=O)c1ccc(OC2CCCCC2)cc1,0.0
C=C(C(=O)O)C1CCC(C)C2CCC(C)=CC12,0.0
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,0.0
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0.0
CCCC(Cc1ccccc1)N1CCCC1,0.0
Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1,0.0
NC1CCC1,1.0
COC1(NC(O)=c2sc(=C(C(N)=O)C(=O)O)s2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0.0
COc1ccc2nc3c(c(N)c2c1)CCCC3,0.0
CC(=O)OC1(C(C)=O)CCC2C3=CC(C)=C4CC(=O)CCC4(C)C3CCC21C,0.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0.0
O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],0.0
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,0.0
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.0
O=C(O)c1ccc2ccccc2c1O,0.0
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.0
CCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,0.0
CCCCc1c(O)[nH]n(-c2ccccc2)c1=O,0.0
Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,0.0
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.0
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21CC,0.0
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,0.0
CC(C)CCCC(C)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,0.0
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,0.0
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,0.0
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0.0
Cc1ccnc(NC(=O)C(C)c2cccc(C(=O)c3ccccc3)c2)c1,0.0
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0.0
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.0
Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,0.0
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,0.0
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,0.0
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,0.0
CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,0.0
O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,0.0
CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,0.0
CC1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3(F)C(O)CC21C,0.0
O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,0.0
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4c3c(cn4C)CC21,0.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCSCCCCCCCCCCSCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0.0
CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,0.0
CCOc1ccccc1OCC1CNCCO1,0.0
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0.0
CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,0.0
CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,0.0
O=C(O)Cc1cccs1,1.0
CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,0.0
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0.0
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0.0
CN(C)C1CCCCC1,1.0
CN1Cc2c(N)cccc2C(c2ccccc2)C1,0.0
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,0.0
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0.0
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,0.0
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,0.0
CC12CCC(O)CC1=CCC1C2CCC2(C)C1CCC2(C)O,0.0
CNC1CCCCC1,1.0
Clc1ccc(CC(=CCN2CCCC2)c2ccccc2)cc1,0.0
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0.0
CC(=O)OCC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0
CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0.0
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,0.0
CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1,0.0
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,0.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CSCC1C(=O)O,0.0
O=CC=Cc1ccco1,1.0
CCCc1cc(=O)[nH]c(=S)[nH]1,0.0
NC1CCCCC1O,1.0
CC12Cc3c[nH]nc3CC1CCC1C2CCC2(C)C1CCC2(C)O,0.0
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,0.0
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,0.0
CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.0
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0.0
O=[N+]([O-])OC1COC2C(O)COC12,0.0
O=S(=O)(O)c1ccc(-c2ccc(S(=O)(=O)O)cc2)cc1,1.0
Nc1c2c(nc3ccccc13)CCCC2,0.0
CC(=O)OC1(C(C)=O)CCC2C3CC(C)=C4CC(=O)CCC4(C)C3CCC21C,0.0
Cc1cn[nH]c1,0.0
Oc1ccc(CCCCNCC(O)c2ccc(O)c(O)c2)cc1,0.0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,0.0
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0.0
CCN(CC)CCS(=O)(=O)C1CCN2C(=O)c3coc(n3)CC(=O)CC(O)C=C(C)C=CCNC(=O)C=CC(C)C(C(C)C)OC(=O)C12,0.0
CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,0.0
CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0.0
Cc1ncsc1CCCl,0.0
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,0.0
CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,0.0
NCc1cccs1,1.0
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C,0.0
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0.0
CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,0.0
CCOC(=O)COC1CCN(C(=O)C(C)NC(=O)c2ccc(C(N)=NO)cc2)CC1,0.0
CC(Cc1ccccc1)N(C)Cc1ccccc1,0.0
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.0
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.0
BrCc1ccc2ccccc2c1,1.0
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,0.0
CC12CCC3C(CC=C4CC(=O)C=CC43C)C1CCC(=O)O2,0.0
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0.0
NCCc1c[nH]cn1,0.0
O=C(Cl)c1ccc2ccccc2c1,1.0
CCn1c(O)c(-c2ccccc2)[nH]c1=O,0.0
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,0.0
ClCc1ccc(-c2ccc(CCl)cc2)cc1,1.0
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,0.0
CC(C)NC1CCCCC1,1.0
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,0.0
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,0.0
CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,0.0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0.0
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)Oc1ccc(Cl)cc1,0.0
C=CCN1CCc2nc(N)sc2CC1,0.0
CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0.0
C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,0.0
O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1ccsc1,0.0
CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)[nH]nc2c1,0.0
COc1cc([S+](C)[O-])ccc1-c1nc2cccnc2[nH]1,0.0
NC1CCNCC1,1.0
COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,0.0
C#CC1(OC(N)=O)CCCCC1,0.0
COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,0.0
Cc1cccc(C(C)c2c[nH]cn2)c1C,0.0
Cc1c[nH]cn1,1.0
CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl,0.0
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,0.0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,0.0
CC(C)(C(=O)c1cccnc1)c1cccnc1,0.0
O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,0.0
CNC1(C)C2CCC(C2)C1(C)C,0.0
O=C1OC(=O)C2=C1CCCC2,1.0
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(CNS(N)(=O)=O)C3)C(C)C12,0.0
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,0.0
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0.0
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,0.0
Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,0.0
CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,0.0
CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,0.0
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CC1Cc3cc(OC)c(OC)cc31)CC2,0.0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,0.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0.0
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0.0
COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2CCCF,0.0
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc2CC4)C=C3)c1,0.0
CC(c1ccc(Cl)c(Cl)c1)n1[nH]c(N)cc1=O,0.0
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,1.0
C1=CCNC1,1.0
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,0.0
O=C(c1ccccc1)c1ccccc1,0.0
O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,0.0
NCCN1CCCCC1,1.0
CC1NCCOC1c1ccccc1,0.0
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,0.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)c1cccnc1,0.0
NCc1ccco1,1.0
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,0.0
CC(CS)C(=O)N1CCCC1C(=O)O,0.0
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,0.0
Cc1cc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,0.0
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,0.0
c1c[nH]cn1,1.0
C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,0.0
CC(CSC(=O)c1ccccc1)C(=O)N1CC(Sc2ccccc2)CC1C(=O)O,0.0
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,0.0
NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,0.0
CC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC3(C)O)C12,0.0
C1CN2CCN1CC2,1.0
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,0.0
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.0
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,0.0
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,0.0
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,0.0
CCOC(=O)c1cncn1C(C)c1ccccc1,0.0
CNc1ccc(C=Cc2ccc(OCCOCCOCCF)nc2)cc1,0.0
Oc1ccc(O)n1Cl,1.0
On1ccccc1=S,0.0
NCCCn1ccnc1,1.0
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,0.0
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0.0
O=C(O)Cc1ccc(-c2ccccc2)cc1,0.0
C1CNCCNCCNCCN1,1.0
BrC(c1ccccc1)c1ccccc1,1.0
COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,0.0
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,0.0
CCOC1OC(C(COCc2ccccc2)OCc2ccccc2)C(OCc2ccccc2)C1O,0.0
COc1ccc(CNc2nc(N3CCCC3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,0.0
O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,0.0
Cc1c(C)c2c(c(C)c1OC(=O)C(C)(C)Oc1ccc(Cl)cc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0.0
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,0.0
O=C1NC(=O)C2(N1)c1cc(F)ccc1-c1ccc(F)cc12,0.0
c1ccc(C2CN3CCSC3=N2)cc1,0.0
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,0.0
CC(N)C12CC3CC(CC(C3)C1)C2,0.0
Cc1cccc(C)c1NC(=O)C1CCCCN1C,0.0
O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc21,0.0
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,0.0
CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,0.0
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0.0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,0.0
CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,0.0
N=C(CCSCc1csc(N=C(N)N)n1)NS(N)(=O)=O,0.0
CC(C)CC(NC(=O)C(CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)C1(C)CO1,0.0
N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,0.0
CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,0.0
CCNC1CCCCC1,1.0
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,0.0
OCCN1CC(O)C(O)C(O)C1CO,0.0
CC1CCC2C(C)C(OCc3ccc(C(=O)O)cc3)OC3OC4(C)CCC1C32OO4,0.0
C1CCCCNCCC1,1.0
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,0.0
O=C(Cl)c1ccco1,1.0
CC(C)CN(CC(OP(=O)(O)O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,0.0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,0.0
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,0.0
C=Cn1ccnc1,1.0
O=S(=O)(Cl)c1ccc2ccccc2c1,1.0
CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,0.0
CC1(C)C(=O)N(Cl)C(=O)N1Cl,1.0
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0.0
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,0.0
CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0.0
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,0.0
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C,0.0
O=c1[nH]c(=S)[nH]cc1I,0.0
NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1,0.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCNC(=O)c1cccnc1,0.0
CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC,0.0
CCCCCC(C)(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,0.0
CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0.0
CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,0.0
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,0.0
CC1CC(CC2CCC(N)C(C)C2)CCC1N,1.0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.0
CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,0.0
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,0.0
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,0.0
CN1CCOC(c2ccccc2)c2ccccc2C1,0.0
O=C(Cl)C1CCCCC1,1.0
O=C(O)c1nc(=O)[nH]c(=O)[nH]1,0.0
N=C(N)NCCN1CCCCCCC1,0.0
Cc1c(O)cc2c(c1C)OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,0.0
CC(=O)C1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2C(OC2CC(N)C(O)C(C)O2)C1,0.0
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,0.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.0
O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,0.0
CCCCCCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,0.0
NCCc1cc[nH]n1,0.0
CN1CCCC1COC(=O)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,0.0
OC1COC2C(O)COC12,0.0
CC(I)C1OCC(CO)O1,0.0
NCC1CCCCC1,1.0
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,0.0
CCCCC1(CN2CCN(C)CC2)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.0
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.0
CN(C)N=Nc1[nH]cnc1C(N)=O,0.0
CC(=O)SC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,0.0
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,0.0
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.0
O=c1c(CC[S+]([O-])c2ccccc2)c(O)n(-c2ccccc2)n1-c1ccccc1,0.0
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,0.0
CC12CC3CC(C)(C1)CC(N)(C3)C2,0.0
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,0.0
CCCC(=O)OCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.0
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,0.0
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,0.0
NCC1CCCC(CN)C1,1.0
NNc1nncc2ccccc12,0.0
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0.0
Cc1ccc(S(=O)(=O)NC(=O)NC2C3CCC(C)(C2O)C3(C)C)cc1,0.0
OCC1CCCNC1,1.0
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,0.0
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0.0
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,0.0
NC1CCCCCCC1,1.0
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,0.0
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.0
NC(=O)C1CC2(NC(=O)NC2=O)c2cc(F)ccc2O1,0.0
Cc1nc(-c2ccc(Cl)cc2)oc1COC(C)(C)C(=O)O,0.0
CC1(C)CC1C(=O)N=C(CCCCCSCC(N)C(=O)O)C(=O)O,0.0
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,0.0
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,0.0
CCCC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,0.0
CN1C(=O)OC(C)(C)C1=O,0.0
O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,0.0
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,0.0
COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,0.0
CN1CCCCC1,1.0
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,0.0
COCC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOC)c3csc(N)n3)C2SC1,0.0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,0.0
ClCc1cccc2ccccc12,1.0
COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,0.0
NC1Cc2ccccc2C1,1.0
O=C1NCCN1c1ncc([N+](=O)[O-])s1,0.0
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,0.0
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0.0
O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12,0.0
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,0.0
CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,0.0
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0.0
C=CC1(C)CC(OC(=O)CSC2CC3CCC(C2)N3C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,0.0
CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,0.0
O=[N+]([O-])c1cncn1CCN1CCOCC1,0.0
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,0.0
C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,0.0
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,0.0
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,0.0
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,0.0
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,0.0
COC(=O)CCC=C=CCC1C(=O)CC(O)C1C=CC(O)COc1ccccc1,0.0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,0.0
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,0.0
CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,0.0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1csc(N)n1,0.0
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0.0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,0.0
CN1CCCC1c1cccnc1,0.0
CCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,0.0
CC1(C)OC2CC3C4CC=C5CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,0.0
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0.0
